FF,stat,n,mle,stderr,mean,low,high,group
v1-k100,RMSE,1194,0.015528555227382827,0.0006407130408066425,0.015539841843741782,0.014368338981742486,0.016830021027274933,a2
v1-k100,MUE,1194,0.010574293733683406,0.0003364888632000531,0.010572247750749263,0.009915447735655353,0.011229521268977216,a2
v1-k100,R2,1194,0.9955711234531326,0.0005158855234406623,0.9955709738595617,0.9945370345755562,0.996540501860395,a2
v1-k100,rho,1194,0.9977831044135452,0.0002568216367593636,0.9977668562234091,0.9972449164208206,0.9982446572050184,a2
v3-k100,RMSE,1194,0.014813660794745737,0.0006174286321697492,0.014789021868525905,0.013604618345671364,0.016050079237165425,a2
v3-k100,MUE,1194,0.010045378421471608,0.0003156929931857247,0.010040546248090443,0.009401881751049779,0.010667738377993372,a2
v3-k100,R2,1194,0.9961530739125537,0.0004497221641236939,0.996148417643584,0.9952368751348689,0.9969815507732489,a2
v3-k100,rho,1194,0.9980746835345314,0.00023256888945002684,0.9980535348781667,0.9975765237022154,0.9984615628492867,a2
Sage 2.0.0,RMSE,656,0.012708968452252594,0.0004749419172490866,0.012725886694314688,0.011825761004328911,0.013748249423122248,a10
Sage 2.0.0,MUE,656,0.00949003435649509,0.00033587756550921633,0.009483323028071556,0.00886908754083766,0.010183099933350944,a10
Sage 2.0.0,R2,656,0.9968720320407441,0.0003961826903606645,0.9968544375012726,0.9959774678853631,0.9975125848400508,a10
Sage 2.0.0,rho,656,0.9984347910808917,0.00021074743758945586,0.9984231762004031,0.9979441643514481,0.9987818520343408,a10
Sage 2.2.1,RMSE,656,0.015923147380406812,0.00048045790050165057,0.01592275980733999,0.014979247155980544,0.01684819847207272,a10
Sage 2.2.1,MUE,656,0.012774914972594491,0.00038898793729881596,0.012759146021439688,0.011988409520685623,0.013530612763277331,a10
Sage 2.2.1,R2,656,0.9967831112340005,0.0004199517630897555,0.9967697356512843,0.9958871282327085,0.997508818342772,a10
Sage 2.2.1,rho,656,0.9983902599855426,0.00021205456407528655,0.9983622383863648,0.9979024240896444,0.9987376626468588,a10
smee-v2,RMSE,656,0.012592825788713572,0.0005435728485230275,0.012558613236635584,0.01146147748896278,0.013604130184074829,a10
smee-v2,MUE,656,0.009211152783934383,0.0003355588009106427,0.009215453448280857,0.008610918685306973,0.009904349296119197,a10
smee-v2,R2,656,0.9965931097470042,0.0004639996152591125,0.9965770514829162,0.9955775294853306,0.9973589563489201,a10
smee-v2,rho,656,0.9982951015341133,0.00022847558070109356,0.998278992462186,0.9977843420364175,0.9986674831733546,a10
v1-k100,RMSE,656,0.011580885032858021,0.0003983790119112781,0.011561871592393603,0.010784601348448847,0.012354553018697364,a10
v1-k100,MUE,656,0.008919498605520385,0.0002805148505057262,0.008920194556137783,0.008406230273711872,0.009498209733394653,a10
v1-k100,R2,656,0.9975548982421646,0.00032455782821941406,0.9975339104079125,0.996821100527927,0.9981047892998648,a10
v1-k100,rho,656,0.9987767008907277,0.0001707937599599255,0.9987632380988514,0.998370459140825,0.9990617743327463,a10
v3-k100,RMSE,656,0.011091975217521068,0.00040628650081984784,0.011090194029888928,0.01033104513227993,0.011899129897389666,a10
v3-k100,MUE,656,0.008480535878435764,0.0002657594295242988,0.008473388500872144,0.007988746890903672,0.009011213591640341,a10
v3-k100,R2,656,0.9979209595614447,0.00028422619516549834,0.9979114566705014,0.9972901787323701,0.9983924156075404,a10
v3-k100,rho,656,0.9989599389171943,0.00013700088266965462,0.9989511361012454,0.9986338572460456,0.9991684249200773,a10
Sage 2.0.0,RMSE,398,0.015093125838133133,0.0007306533843009102,0.015084686731537714,0.01363508138858344,0.016526119440824327,a11
Sage 2.0.0,MUE,398,0.011183878972602843,0.0005334613109300568,0.01120932161904949,0.010214147319936024,0.012304837106553461,a11
Sage 2.0.0,R2,398,0.9942339421740264,0.0009200286000141637,0.9941601248928287,0.992183359050107,0.9957144112971872,a11
Sage 2.0.0,rho,398,0.9971128031341419,0.00045194803123524153,0.9971003932079955,0.9960933455480451,0.997875332186191,a11
Sage 2.2.1,RMSE,398,0.015278632205651638,0.0005713356965945429,0.015298391459672817,0.014135122187253359,0.016363890405708546,a11
Sage 2.2.1,MUE,398,0.01253685377584463,0.00041500678564499274,0.0125096304234564,0.01173555122286305,0.0133123927798279,a11
Sage 2.2.1,R2,398,0.9954771676972894,0.0007373491276727432,0.9954450702191789,0.9938016538242039,0.9966845634343924,a11
Sage 2.2.1,rho,398,0.9977360210482982,0.0003648459773789867,0.9976937532268073,0.9969583826340287,0.9983348155721201,a11
smee-v2,RMSE,398,0.01388617664801414,0.0007012954386499983,0.013900905787818519,0.012588333792803174,0.015372212823043234,a11
smee-v2,MUE,398,0.010185207929210535,0.00047670197237549404,0.010185236745160612,0.009252883760621755,0.011188967402086138,a11
smee-v2,R2,398,0.9957912823875874,0.0007112952538348057,0.995775613846055,0.9941391260520265,0.9968817486837364,a11
smee-v2,rho,398,0.9978934223591149,0.0003418997838837092,0.9978635720176102,0.9971406108023435,0.998444096018277,a11
v1-k100,RMSE,398,0.013220018345737838,0.0005453895002902256,0.01321576289763981,0.012154560903027075,0.014341003810897824,a11
v1-k100,MUE,398,0.010244751262733822,0.00042151495264053823,0.01023844109376429,0.009399853806931698,0.01103863402409368,a11
v1-k100,R2,398,0.9966077709945419,0.0005858618506750913,0.9965635860990644,0.9952768996821669,0.9975461321190343,a11
v1-k100,rho,398,0.9983024446501889,0.00028549176142620157,0.9982895570889082,0.9976337418555107,0.9987500395549515,a11
v3-k100,RMSE,398,0.011884013824257416,0.00047036457556852586,0.011875445587831537,0.010961448843236962,0.012821416075255013,a11
v3-k100,MUE,398,0.009487959380293207,0.0003467515042422472,0.009475401947044796,0.00882269518585717,0.010163188593186196,a11
v3-k100,R2,398,0.9974491396607398,0.0004263513570909283,0.9974207109551644,0.9965177455653259,0.9981396503904366,a11
v3-k100,rho,398,0.9987237554302683,0.00021448934424724212,0.9987123330273202,0.9982463205108216,0.9990793944772438,a11
Sage 2.0.0,RMSE,11,0.014249521519556307,0.0014979533885814112,0.014138318293613563,0.011089927386349707,0.01705672830921419,a12
Sage 2.0.0,MUE,11,0.013175678151831759,0.001640472162012456,0.013171583438743173,0.009971220095307588,0.016497142668901232,a12
Sage 2.0.0,R2,11,0.9967374096657541,0.0018939612875155333,0.9968365614376571,0.9927467583783572,0.9994278679691714,a12
Sage 2.0.0,rho,11,0.9983673720959406,0.0010833734553990211,0.9983403245503932,0.9956545957823877,0.9997093746506693,a12
Sage 2.2.1,RMSE,11,0.01862139590829392,0.0014726397773843149,0.018569498769854694,0.015617289802526134,0.021226978987156295,a12
Sage 2.2.1,MUE,11,0.017827892111014754,0.0016371598736582781,0.017856169232547146,0.01450866367579146,0.020852187032455796,a12
Sage 2.2.1,R2,11,0.9953328843697533,0.002685430412886979,0.9954322358173621,0.9887452127096891,0.9991544829952013,a12
Sage 2.2.1,rho,11,0.9976637130665591,0.0015350626452170415,0.9976416569167513,0.9944101424878714,0.9995897882260243,a12
smee-v2,RMSE,11,0.010140877445385804,0.0012694820214445787,0.010113060007916222,0.007553359436010443,0.012433997540578133,a12
smee-v2,MUE,11,0.008803845061750935,0.0014794724476639035,0.008821937901674817,0.005896662702589544,0.011577387802082041,a12
smee-v2,R2,11,0.9970068243150294,0.001773785665391776,0.9971069534529182,0.9925626884020865,0.9994603486270249,a12
smee-v2,rho,11,0.9985022905907773,0.0009669647133155218,0.9985220262010358,0.9963913971485215,0.9997189065291904,a12
v1-k100,RMSE,11,0.0031961128609889157,0.0005041724186341937,0.003147463749144566,0.0020164725940751446,0.004060523753569187,a12
v1-k100,MUE,11,0.0026356349462905086,0.0005448605667876156,0.002615970458036082,0.0016327141914520055,0.0037336359942917426,a12
v1-k100,R2,11,0.9995077359325472,0.0002692142262186714,0.9995072275579224,0.9988578376490024,0.9998726904209154,a12
v1-k100,rho,11,0.9997538376683268,0.00013638569605734278,0.9997569037041214,0.9994195969203462,0.9999283583867334,a12
v3-k100,RMSE,11,0.0034657986626835855,0.00042598128765538435,0.0034574264835420007,0.002610820866395198,0.004256850480718198,a12
v3-k100,MUE,11,0.0030852437826381415,0.00046309933113516136,0.0031001413834503876,0.0022212535174594076,0.0040163189104565475,a12
v3-k100,R2,11,0.9989605020680538,0.0007040679067996739,0.9989226993174848,0.9971406219484408,0.9997831981253115,a12
v3-k100,rho,11,0.9994801158942853,0.000313609181364996,0.9994854932818075,0.9987588504783603,0.9998884601410093,a12
Sage 2.0.0,RMSE,83,0.018204596407473503,0.0012266000787542928,0.018143997167804647,0.01587391341417489,0.02062522588886127,a14
Sage 2.0.0,MUE,83,0.015824438559550912,0.0009877583431105105,0.015785395382112113,0.013849403942634704,0.0177295008956939,a14
Sage 2.0.0,R2,83,0.9718427122348356,0.005816672053408911,0.9717893361818152,0.9595138197723381,0.9820672233706377,a14
Sage 2.0.0,rho,83,0.98582083171073,0.0030952942611781656,0.9856796934105112,0.9792366124387963,0.9910861386147977,a14
Sage 2.2.1,RMSE,83,0.022755844843641317,0.0012299097774595854,0.022692208135380483,0.020211275229304278,0.025160912840913548,a14
Sage 2.2.1,MUE,83,0.020148204811172937,0.001158639917759207,0.020154518027164413,0.017939844056918088,0.022502944710995808,a14
Sage 2.2.1,R2,83,0.9732309713292089,0.005753268114242522,0.9731081704204902,0.9609040882497192,0.9828644508554543,a14
Sage 2.2.1,rho,83,0.9865246937250018,0.002933553602119981,0.9863353962899057,0.9800494392913538,0.991145888909957,a14
smee-v2,RMSE,83,0.014653221631702414,0.0009476769000709038,0.014608129517256858,0.01283970389101308,0.016535802780679558,a14
smee-v2,MUE,83,0.012373367433216428,0.0008737365230935763,0.01236217347476527,0.010761938478679818,0.014079082848139142,a14
smee-v2,R2,83,0.9714955728021312,0.006237668790143529,0.9716811009725164,0.9581672042336492,0.9820066910033293,a14
smee-v2,rho,83,0.9856447497968686,0.003318280518605961,0.985663523158444,0.9784717863602508,0.9914731395486325,a14
v1-k100,RMSE,83,0.016459545406217926,0.0015626317818477997,0.016353953351362863,0.013122478379443464,0.019506778627180324,a14
v1-k100,MUE,83,0.012403355085723364,0.0011764875820220557,0.012439929575242243,0.010261431541096547,0.014768824991925694,a14
v1-k100,R2,83,0.9693524486243619,0.006253743498116932,0.968953361483211,0.9557964697687825,0.9793421810359021,a14
v1-k100,rho,83,0.9845569808926057,0.003247401611613914,0.9845306060369146,0.9775799809340001,0.9903302756119078,a14
v3-k100,RMSE,83,0.016328777572986543,0.0015018159708634039,0.016196300632844433,0.013340750102460493,0.019171792658934816,a14
v3-k100,MUE,83,0.011991474455170294,0.001195482270274601,0.011977917633451575,0.009851746667806402,0.014458412627283831,a14
v3-k100,R2,83,0.970515646256797,0.005499690784502118,0.970386579850104,0.9590875156927965,0.9802380046019665,a14
v3-k100,rho,83,0.9851475251234184,0.0029787107329532323,0.9850805908467428,0.9787886986152997,0.9903603042519625,a14
Sage 2.0.0,RMSE,417,0.01566463338956235,0.0006718233556854825,0.015655125555350338,0.014337101357096501,0.016965393190823012,a15
Sage 2.0.0,MUE,417,0.011230323309089076,0.0005403670551935602,0.011271155967275398,0.010259648488317738,0.012315122222809444,a15
Sage 2.0.0,R2,417,0.9978257957801092,0.00027728208497248267,0.9978236907210999,0.9971702398119467,0.9983244606608146,a15
Sage 2.0.0,rho,417,0.9989123063513182,0.00013969162214239557,0.9989054549071702,0.998619573130888,0.9991723047688108,a15
Sage 2.2.1,RMSE,417,0.015914029731188432,0.0007122465705526268,0.015867861319794972,0.014526497670325737,0.017283961551484275,a15
Sage 2.2.1,MUE,417,0.011731522946237822,0.0005218845412403542,0.011734117535464833,0.010722222192400883,0.012800345065753376,a15
Sage 2.2.1,R2,417,0.9985058156398826,0.00016947501228633583,0.9984988622758131,0.998158042426685,0.9988077429600053,a15
Sage 2.2.1,rho,417,0.9992526285378898,8.167535315514912e-05,0.9992507124506024,0.9990843151957971,0.9993997447228373,a15
smee-v2,RMSE,417,0.01296446407599299,0.0005228716889166459,0.012973365207978566,0.011945452965252835,0.014000826510873464,a15
smee-v2,MUE,417,0.009783538794548534,0.0004298191880345268,0.009778270165747775,0.008918908388883092,0.010606802305599435,a15
smee-v2,R2,417,0.9987264240549562,0.00014352975743631583,0.9987195874119398,0.9984115586372775,0.9989758125666265,a15
smee-v2,rho,417,0.9993630091488056,7.089693050027592e-05,0.9993606363270893,0.9992115617535241,0.9994837267029214,a15
v1-k100,RMSE,417,0.013459369757862055,0.0005290572668909362,0.013454715065609945,0.012436672282768338,0.014532834360976132,a15
v1-k100,MUE,417,0.010497778492860627,0.0004344065996946355,0.010481924339444382,0.009629326055515478,0.011385310151883304,a15
v1-k100,R2,417,0.9987725978703843,0.00013951230258838076,0.9987674574414325,0.9984780133427653,0.9990135456770515,a15
v1-k100,rho,417,0.9993861105050359,7.369299552297676e-05,0.9993851695220969,0.9992254532234437,0.999526240852957,a15
v3-k100,RMSE,417,0.01167318442024635,0.00047348751870621104,0.011658711750179854,0.01071230478999359,0.012575988325679454,a15
v3-k100,MUE,417,0.008973283761022228,0.00035308274890049766,0.008981018742986655,0.008308621333142018,0.009691907485822729,a15
v3-k100,R2,417,0.9992109912943473,0.00010266724728656613,0.9992037295775482,0.9989807786953913,0.9993986940315053,a15
v3-k100,rho,417,0.9996054177996173,4.825875430173231e-05,0.9996057376795953,0.9995064146555881,0.9996928738413542,a15
Sage 2.0.0,RMSE,27,0.007275781587365629,0.0009595382420214981,0.007159688373221405,0.005337241580412817,0.009041737067791066,a16
Sage 2.0.0,MUE,27,0.0057351997307227105,0.0008355063885733862,0.00574478579165505,0.004201212722767057,0.007450536779920058,a16
Sage 2.0.0,R2,27,0.9791649616491576,0.012522021254408969,0.9775404238831986,0.9487996170952245,0.992928018911179,a16
Sage 2.0.0,rho,27,0.9895276457225227,0.006447830086559905,0.9888098689653265,0.9728407834312932,0.99653085259199,a16
Sage 2.2.1,RMSE,27,0.007151151126141506,0.0009430390992349821,0.007112492573562932,0.005126040116363708,0.008889203553589695,a16
Sage 2.2.1,MUE,27,0.0052827782870054,0.0009386904961593458,0.005233798503071346,0.0033720864635816777,0.007042509156210412,a16
Sage 2.2.1,R2,27,0.9849773980697876,0.007944977879396489,0.9835547620255404,0.9625665987235752,0.9938194949601161,a16
Sage 2.2.1,rho,27,0.9924602753106982,0.0036673994205469796,0.9919063486243149,0.9830985087958771,0.9967060520989957,a16
smee-v2,RMSE,27,0.008959108510746737,0.001229384938961773,0.008935233377998977,0.006425360976163627,0.011242959333372918,a16
smee-v2,MUE,27,0.0069755727476004895,0.0010904343869308723,0.007005422630741016,0.004914907535123667,0.009219577633017432,a16
smee-v2,R2,27,0.9793042134696212,0.013002226364745928,0.977816472197706,0.9452334957460866,0.9926375445858666,a16
smee-v2,rho,27,0.989598005995172,0.006071073539706609,0.9888901309842704,0.9748228442637601,0.9963551241078354,a16
v1-k100,RMSE,27,0.0053927244482515424,0.0007965020137757715,0.005331142073231261,0.0036862942830316226,0.006787264419039102,a16
v1-k100,MUE,27,0.0037498946464068895,0.0007356252223876512,0.003766963563822636,0.002436001460364399,0.005305276848963257,a16
v1-k100,R2,27,0.979798237536844,0.010722625755545058,0.9791567452667006,0.9540498070367907,0.9923977421717355,a16
v1-k100,rho,27,0.9898475829827761,0.00528088954273856,0.9897488061653616,0.9761941890738761,0.9960799958801645,a16
v3-k100,RMSE,27,0.008233567986882507,0.0016944320059661423,0.008062779967369224,0.005339405960368666,0.01170811148360356,a16
v3-k100,MUE,27,0.005937022188635048,0.0011117029670084568,0.00594807717482615,0.004046489381441447,0.008247140038915033,a16
v3-k100,R2,27,0.9483822243812187,0.03375681976696381,0.9446824755312981,0.8632459447551372,0.9824764935054181,a16
v3-k100,rho,27,0.9738491794837733,0.015872688433383953,0.9729816631285632,0.9325864464753703,0.991391202103264,a16
Sage 2.0.0,RMSE,89,0.027196605323134764,0.0036397108005455196,0.027043810442270007,0.01983094015565348,0.0341066981270901,a18
Sage 2.0.0,MUE,89,0.016922873529532912,0.002285644816713589,0.016977961656158756,0.01292151544747896,0.02179461093279153,a18
Sage 2.0.0,R2,89,0.9481218624438738,0.013107637354218042,0.9478067964512019,0.9186749554111467,0.9703177145758334,a18
Sage 2.0.0,rho,89,0.9737154935831486,0.006683883996812843,0.97322489783724,0.9587863781594516,0.9846780088669056,a18
Sage 2.2.1,RMSE,89,0.02497627247938276,0.0035006225249319197,0.02468875896777304,0.018023358178922252,0.03199484713328891,a18
Sage 2.2.1,MUE,89,0.016287083301179645,0.002015211050079684,0.016161988210949007,0.012565308448572338,0.020262047001398487,a18
Sage 2.2.1,R2,89,0.9549089645980756,0.011788296019720293,0.9558588789129684,0.931173826439735,0.9768632812132457,a18
Sage 2.2.1,rho,89,0.9771944354109245,0.005909530311800464,0.9772747189897169,0.9644963753290134,0.9874930789891821,a18
smee-v2,RMSE,89,0.03413808996966585,0.00426120696840225,0.03407028843887872,0.025955580930028695,0.042667928956094614,a18
smee-v2,MUE,89,0.02270301783534323,0.0027269052152594235,0.022757867803555185,0.017609181255219545,0.028340870857837108,a18
smee-v2,R2,89,0.9472375287485431,0.01343301054685371,0.9473210022197304,0.918213594709517,0.9696217101688304,a18
smee-v2,rho,89,0.9732612849325425,0.006772518965516321,0.9733384970458657,0.9578764512485407,0.9846285408440408,a18
v1-k100,RMSE,89,0.027114297591306256,0.0030637853292675202,0.027081769742403096,0.021312495583431984,0.03300047707008466,a18
v1-k100,MUE,89,0.01876108697126476,0.0020549379255618717,0.018895207330406952,0.015099751569798687,0.02299550026964297,a18
v1-k100,R2,89,0.9633695065973659,0.008838260724822643,0.9633844696743386,0.9436051141327159,0.9785937891949336,a18
v1-k100,rho,89,0.981513885076195,0.0045977521905324,0.9814498664359778,0.9714157617369896,0.9891405766915797,a18
v3-k100,RMSE,89,0.026134515430559623,0.0029570461271438697,0.025915828312991954,0.020148210880221742,0.03173946731021706,a18
v3-k100,MUE,89,0.01820508797280507,0.002073235089093696,0.01812681793157583,0.014331551184525783,0.022377861938574103,a18
v3-k100,R2,89,0.9630992934499932,0.00886684561154546,0.9634679919894167,0.9442376675421545,0.9791105452401905,a18
v3-k100,rho,89,0.9813762242127096,0.004647309999761877,0.9812395945825795,0.9712516811543055,0.9893803036381374,a18
Sage 2.0.0,RMSE,68,0.038684677168601196,0.004688144827244291,0.03864311669987863,0.029671489405867228,0.047912104793396755,a19
Sage 2.0.0,MUE,68,0.025439760491282673,0.003556432332215908,0.02549614222315416,0.018895113106648678,0.0332594807881801,a19
Sage 2.0.0,R2,68,0.9321522487746757,0.01805272922516156,0.9325199727581807,0.8949361832441561,0.963147045045275,a19
Sage 2.0.0,rho,68,0.9654803202420421,0.009250954036337413,0.9653707158511697,0.9452331175591694,0.9816328236614238,a19
Sage 2.2.1,RMSE,68,0.0372034918022576,0.00484177358948676,0.03708478835881277,0.027817012060570724,0.046849053107082414,a19
Sage 2.2.1,MUE,68,0.02513392645648434,0.0034449389075459974,0.025277353896951658,0.019235674121203764,0.03274627555492672,a19
Sage 2.2.1,R2,68,0.9288987489153613,0.0200446358456654,0.9292181606634947,0.8862751375950687,0.9631370618340522,a19
Sage 2.2.1,rho,68,0.9637939348820168,0.010486353531784242,0.963611016004151,0.9390469144162489,0.9814997780015626,a19
smee-v2,RMSE,68,0.0475017479303188,0.00525955512979381,0.04701987756821615,0.03690380435994416,0.0577954894127666,a19
smee-v2,MUE,68,0.032923777338418586,0.004160281284128211,0.033202662680287764,0.025676479311222352,0.041893903397517626,a19
smee-v2,R2,68,0.9216849769498061,0.021636670539281058,0.9206931471339961,0.873476770114539,0.957747901870195,a19
smee-v2,rho,68,0.9600442578078404,0.010740148853834477,0.9594871393459284,0.9348715341784029,0.9768904797299047,a19
v1-k100,RMSE,68,0.03461147832514069,0.004011920901786241,0.034454252747223864,0.026348901852269842,0.042154748760208756,a19
v1-k100,MUE,68,0.023676448092964895,0.003202807039458584,0.023826631116363302,0.01742209066646309,0.030418286038128114,a19
v1-k100,R2,68,0.94968580267858,0.013132227157779742,0.9497868430285522,0.9189457803971868,0.970841582485187,a19
v1-k100,rho,68,0.9745182413267495,0.006886093576120077,0.9743448477655345,0.960114399352332,0.9859429945293156,a19
v3-k100,RMSE,68,0.0332925938503585,0.003709360324537574,0.03331933278024961,0.025863879926369113,0.04056471556635232,a19
v3-k100,MUE,68,0.023203099050492657,0.002833242756280702,0.023218874774528168,0.017805878911783736,0.02871520798829308,a19
v3-k100,R2,68,0.9528388660058706,0.011948897414710374,0.9521666305637759,0.9263663684452803,0.973605255504218,a19
v3-k100,rho,68,0.976134655673012,0.006018592496301313,0.9758523569198844,0.9625556059661197,0.9859365307809204,a19
Sage 2.0.0,RMSE,120,0.014111713700530272,0.0007835634745828353,0.014072135803925556,0.012643546708263642,0.015645414556976524,a20
Sage 2.0.0,MUE,120,0.012202065388611436,0.0006359291818859211,0.012188382751229567,0.010993028756560833,0.013504987491172422,a20
Sage 2.0.0,R2,120,0.9879708704653163,0.002773631668838555,0.9878882089748819,0.9816929995928607,0.9925561402287517,a20
Sage 2.0.0,rho,120,0.993967238124736,0.0014597814878877947,0.9938479230383513,0.9904332281285004,0.9961903379094359,a20
Sage 2.2.1,RMSE,120,0.01922562161350443,0.0008254510069306352,0.01919206457472716,0.017611331813810978,0.020788109731317124,a20
Sage 2.2.1,MUE,120,0.01719800942690766,0.0007598108580691345,0.0172417086319293,0.015718080873570555,0.018789825935076165,a20
Sage 2.2.1,R2,120,0.9871219749640017,0.00295802523451489,0.9867479159600756,0.9801846019623605,0.9917579936466739,a20
Sage 2.2.1,rho,120,0.9935401224731706,0.0014881357826009886,0.993451436893476,0.9901399797403199,0.9960036488051504,a20
smee-v2,RMSE,120,0.012920533157988955,0.0008284672888172681,0.012843610291050172,0.011295345112745735,0.014618638161039359,a20
smee-v2,MUE,120,0.010777344668746807,0.0006184436053615605,0.010763650720777602,0.009620105961148057,0.012053834567417765,a20
smee-v2,R2,120,0.9834082287930502,0.0035400233509453776,0.9832801582187638,0.9751634189374416,0.9892493110784981,a20
smee-v2,rho,120,0.9916694150739199,0.0018651668249819338,0.9914929579425359,0.9873721012073303,0.994578118906326,a20
v1-k100,RMSE,120,0.011766156339049736,0.000802344401284203,0.011720011519193765,0.010203457035259872,0.013418451270469707,a20
v1-k100,MUE,120,0.009699948478701426,0.0006055865953274847,0.009703429292940423,0.008555097325625986,0.010832616678495633,a20
v1-k100,R2,120,0.9859754738745126,0.003150615838912557,0.9856842954313061,0.9790478405968485,0.9908328069150156,a20
v1-k100,rho,120,0.9929629770915493,0.001625551515670132,0.9928510505318118,0.9892218862487024,0.9954261186161968,a20
v3-k100,RMSE,120,0.010818268139116911,0.0008523370750146204,0.010757205516997742,0.009204251534491191,0.012477120968014236,a20
v3-k100,MUE,120,0.00851245295247289,0.000619989657459513,0.008539156568196695,0.007386664949292178,0.009764099233358947,a20
v3-k100,R2,120,0.9874109321857156,0.0029015144810753614,0.9872305797970934,0.9806535593745459,0.9920738348371491,a20
v3-k100,rho,120,0.9936855298260687,0.0014835171278348807,0.9935776959955777,0.9902188200606599,0.9959519921077562,a20
Sage 2.0.0,RMSE,49,0.01743505560576432,0.0022289025081551296,0.01718583997678436,0.01350331445414344,0.02165837323091122,a21
Sage 2.0.0,MUE,49,0.013598574137970457,0.0015064803070527159,0.013674797518554844,0.010999636701952333,0.016848493769891983,a21
Sage 2.0.0,R2,49,0.9823003553962095,0.0049311293145037766,0.9830115163078925,0.972469793096248,0.991679860679371,a21
Sage 2.0.0,rho,49,0.9911106675826918,0.002497815155724129,0.9914727317545117,0.9862713381711168,0.9958210718313756,a21
Sage 2.2.1,RMSE,49,0.0147703720645462,0.0019250458977428334,0.014738198290336514,0.011087704898180428,0.01872050832125475,a21
Sage 2.2.1,MUE,49,0.0112465926948797,0.0013466322574555863,0.011190308001477913,0.008699204124447305,0.013983569268971529,a21
Sage 2.2.1,R2,49,0.9822007854030714,0.004963052190834635,0.9825910660805689,0.9722734480604558,0.9912200004283626,a21
Sage 2.2.1,rho,49,0.9910604347884499,0.0025965727167979714,0.991230307101953,0.9856849412153804,0.9955003570297787,a21
smee-v2,RMSE,49,0.021292158329753084,0.002432150895523333,0.021141655010724833,0.016760198640562458,0.026286784322969364,a21
smee-v2,MUE,49,0.017114861684593283,0.0018440651496535443,0.017107751259083457,0.013804651474776011,0.020933067645799792,a21
smee-v2,R2,49,0.9835224503881291,0.0045461815594159205,0.9841001543847453,0.9743560949423515,0.991814894581298,a21
smee-v2,rho,49,0.9917270039623448,0.0022959817606396505,0.9920641971472882,0.9875479712507169,0.9961250615961025,a21
v1-k100,RMSE,49,0.015868247910413184,0.0017761333859743508,0.015798610967543886,0.012427858059394267,0.019449135483991596,a21
v1-k100,MUE,49,0.013037401848278894,0.001294817236769631,0.013045234966769285,0.010607798464797745,0.01574056638625033,a21
v1-k100,R2,49,0.9861395064802907,0.0047452521851889095,0.9859603871972717,0.9745971713661415,0.9935892962816469,a21
v1-k100,rho,49,0.9930455712001794,0.002288983281400785,0.9930399042102703,0.9878984905589576,0.9968852350156925,a21
v3-k100,RMSE,49,0.015324302542105157,0.0017373676159250142,0.01511026113952227,0.012063958204796462,0.018967905881295356,a21
v3-k100,MUE,49,0.012704507464895444,0.0012700287024174108,0.012738735649288485,0.010350434895098586,0.015402345523284528,a21
v3-k100,R2,49,0.9863523635352737,0.004586228952341809,0.9865250726459924,0.9770252854600796,0.9944309832645534,a21
v3-k100,rho,49,0.9931527392779391,0.002296539430157105,0.9931159703674463,0.9883186205610203,0.9969093424557595,a21
Sage 2.0.0,RMSE,50,0.015538323283091243,0.0016726998489832107,0.015344274836564562,0.01224672119079582,0.018873428535171065,a22
Sage 2.0.0,MUE,50,0.012146939546915862,0.0013468877100717156,0.01213779252248443,0.009674835192323199,0.014891447446694185,a22
Sage 2.0.0,R2,50,0.8748324329804077,0.03248613138779961,0.8761942363917054,0.8041909113982095,0.9295457822942501,a22
Sage 2.0.0,rho,50,0.9353247740653553,0.017718345736673007,0.9347398536394533,0.8933749060341564,0.9631301765454023,a22
Sage 2.2.1,RMSE,50,0.016030271370246815,0.0017541363571572659,0.015935460635893045,0.012362972817810255,0.019473534648667346,a22
Sage 2.2.1,MUE,50,0.012618198105279173,0.001395724150419248,0.012588971796050405,0.00998823641994376,0.01542493143497173,a22
Sage 2.2.1,R2,50,0.877336378753525,0.03240335447665481,0.8775331908262003,0.7939357787528373,0.9289318040599808,a22
Sage 2.2.1,rho,50,0.9366623611278106,0.017667509328249707,0.9365670406242242,0.899411490314173,0.96468678041968,a22
smee-v2,RMSE,50,0.01932648244045277,0.00186808962967375,0.019267120882319293,0.01585927452530587,0.02304046051099063,a22
smee-v2,MUE,50,0.015722465014831905,0.0015899411203439877,0.01563545002878878,0.012757792682230186,0.018849262873139302,a22
smee-v2,R2,50,0.876842843325757,0.035568155750857124,0.875341034564059,0.7896790901100672,0.9269528221976111,a22
smee-v2,rho,50,0.9363988697802648,0.01761759112715957,0.9356948321208921,0.8958272416710444,0.9634455424068266,a22
v1-k100,RMSE,50,0.01464278225759202,0.0014694861906712126,0.014607930356707391,0.011812222470555427,0.017459649018093645,a22
v1-k100,MUE,50,0.011457725312108164,0.0013116725763012021,0.011417053085593706,0.008814738604147497,0.014032946710494605,a22
v1-k100,R2,50,0.8816590853592509,0.028984618332254148,0.8824860692320778,0.8162460451650133,0.9272586341620889,a22
v1-k100,rho,50,0.9389670310289125,0.016493099112471023,0.939450090850357,0.8996740554161907,0.9651676381736556,a22
v3-k100,RMSE,50,0.0140520123096152,0.001341558387812162,0.013947932928310315,0.011365092749691271,0.016622938734430093,a22
