,Property type,Value,Substances,Mole fraction compound,Mole fraction type,Mole fraction value,doi
519,"Mass density, kg/m3",1654.61,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.268,10.1016/j.jct.2006.05.004
520,"Mass density, kg/m3",1588.07,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.3273,10.1016/j.jct.2006.05.004
521,"Mass density, kg/m3",1524.77,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.3844,10.1016/j.jct.2006.05.004
522,"Mass density, kg/m3",1464.34,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4397,10.1016/j.jct.2006.05.004
523,"Mass density, kg/m3",1402.92,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4966,10.1016/j.jct.2006.05.004
524,"Mass density, kg/m3",1335.77,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5597,10.1016/j.jct.2006.05.004
525,"Mass density, kg/m3",1273.09,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6194,10.1016/j.jct.2006.05.004
526,"Mass density, kg/m3",1213.28,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6773,10.1016/j.jct.2006.05.004
527,"Mass density, kg/m3",1149.07,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7401,10.1016/j.jct.2006.05.004
528,"Mass density, kg/m3",1079.72,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8089,10.1016/j.jct.2006.05.004
529,"Mass density, kg/m3",1026.6,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8623,10.1016/j.jct.2006.05.004
530,"Mass density, kg/m3",950.76,"['1,3-dibromopropane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.9397,10.1016/j.jct.2006.05.004
531,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0466,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.0662,10.1016/j.jct.2006.05.004
532,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0794,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1525,10.1016/j.jct.2006.05.004
533,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0972,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2456,10.1016/j.jct.2006.05.004
534,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0973,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.3392,10.1016/j.jct.2006.05.004
535,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0795,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4222,10.1016/j.jct.2006.05.004
536,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0651,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4708,10.1016/j.jct.2006.05.004
537,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0311,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5515,10.1016/j.jct.2006.05.004
538,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0026,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6276,10.1016/j.jct.2006.05.004
539,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0153,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6882,10.1016/j.jct.2006.05.004
540,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0226,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7845,10.1016/j.jct.2006.05.004
541,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0189,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8702,10.1016/j.jct.2006.05.004
542,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0107,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.9455,10.1016/j.jct.2006.05.004
543,"Mass density, kg/m3",1710.83,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.121,10.1016/j.jct.2006.05.004
544,"Mass density, kg/m3",1656.55,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1809,10.1016/j.jct.2006.05.004
545,"Mass density, kg/m3",1604.18,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2384,10.1016/j.jct.2006.05.004
546,"Mass density, kg/m3",1552.31,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2953,10.1016/j.jct.2006.05.004
547,"Mass density, kg/m3",1492.93,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.3601,10.1016/j.jct.2006.05.004
548,"Mass density, kg/m3",1439.44,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4182,10.1016/j.jct.2006.05.004
549,"Mass density, kg/m3",1377.96,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.4848,10.1016/j.jct.2006.05.004
550,"Mass density, kg/m3",1328.46,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5382,10.1016/j.jct.2006.05.004
551,"Mass density, kg/m3",1272.0,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5989,10.1016/j.jct.2006.05.004
552,"Mass density, kg/m3",1221.36,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.653,10.1016/j.jct.2006.05.004
553,"Mass density, kg/m3",1111.48,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7699,10.1016/j.jct.2006.05.004
554,"Mass density, kg/m3",1059.19,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8252,10.1016/j.jct.2006.05.004
555,"Mass density, kg/m3",1006.8,"['1,4-dibromobutane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8804,10.1016/j.jct.2006.05.004
556,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0627,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.0788,10.1016/j.jct.2006.05.004
557,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1061,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1742,10.1016/j.jct.2006.05.004
558,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1359,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2762,10.1016/j.jct.2006.05.004
559,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1427,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.374,10.1016/j.jct.2006.05.004
560,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1293,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.461,10.1016/j.jct.2006.05.004
561,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1041,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5359,10.1016/j.jct.2006.05.004
562,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0895,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.5693,10.1016/j.jct.2006.05.004
563,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0637,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6313,10.1016/j.jct.2006.05.004
564,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0389,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7089,10.1016/j.jct.2006.05.004
565,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0215,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7917,10.1016/j.jct.2006.05.004
566,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0108,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8725,10.1016/j.jct.2006.05.004
567,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0055,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.946,10.1016/j.jct.2006.05.004
568,"Mass density, kg/m3",1642.8,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.0754,10.1016/j.jct.2006.05.004
569,"Mass density, kg/m3",1593.12,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.1463,10.1016/j.jct.2006.05.004
570,"Mass density, kg/m3",1548.48,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2087,10.1016/j.jct.2006.05.004
571,"Mass density, kg/m3",1503.86,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.2699,10.1016/j.jct.2006.05.004
572,"Mass density, kg/m3",1447.37,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.3456,10.1016/j.jct.2006.05.004
573,"Mass density, kg/m3",1363.99,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.454,10.1016/j.jct.2006.05.004
574,"Mass density, kg/m3",1268.9,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.573,10.1016/j.jct.2006.05.004
575,"Mass density, kg/m3",1223.66,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6279,10.1016/j.jct.2006.05.004
576,"Mass density, kg/m3",1171.2,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.6902,10.1016/j.jct.2006.05.004
577,"Mass density, kg/m3",1128.65,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7398,10.1016/j.jct.2006.05.004
578,"Mass density, kg/m3",1078.54,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.7971,10.1016/j.jct.2006.05.004
579,"Mass density, kg/m3",989.47,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.8961,10.1016/j.jct.2006.05.004
580,"Mass density, kg/m3",937.22,"['1,5-dibromopentane', 'methyl butanoate']",methyl butanoate,Mole fraction,0.9526,10.1016/j.jct.2006.05.004
581,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0754,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.0838,10.1016/j.jct.2006.05.004
582,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1291,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.1878,10.1016/j.jct.2006.05.004
583,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1654,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.2949,10.1016/j.jct.2006.05.004
584,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1771,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.3961,10.1016/j.jct.2006.05.004
585,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1696,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.4591,10.1016/j.jct.2006.05.004
586,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1601,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.5094,10.1016/j.jct.2006.05.004
587,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1376,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.5864,10.1016/j.jct.2006.05.004
588,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.1201,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.6566,10.1016/j.jct.2006.05.004
589,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.097,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.734,10.1016/j.jct.2006.05.004
590,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.072,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.8128,10.1016/j.jct.2006.05.004
591,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0451,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.8885,10.1016/j.jct.2006.05.004
592,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0164,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.9526,10.1016/j.jct.2006.05.004
593,"Mass density, kg/m3",1587.59,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.0254,10.1016/j.jct.2006.05.004
594,"Mass density, kg/m3",1555.83,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.0833,10.1016/j.jct.2006.05.004
595,"Mass density, kg/m3",1512.0,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.1606,10.1016/j.jct.2006.05.004
596,"Mass density, kg/m3",1474.58,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.2243,10.1016/j.jct.2006.05.004
597,"Mass density, kg/m3",1434.05,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.291,10.1016/j.jct.2006.05.004
598,"Mass density, kg/m3",1394.06,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.3545,10.1016/j.jct.2006.05.004
599,"Mass density, kg/m3",1351.87,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.4193,10.1016/j.jct.2006.05.004
600,"Mass density, kg/m3",1265.85,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.5445,10.1016/j.jct.2006.05.004
601,"Mass density, kg/m3",1224.52,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.6016,10.1016/j.jct.2006.05.004
602,"Mass density, kg/m3",1182.86,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.6573,10.1016/j.jct.2006.05.004
603,"Mass density, kg/m3",1147.73,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.7029,10.1016/j.jct.2006.05.004
604,"Mass density, kg/m3",1105.29,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.7563,10.1016/j.jct.2006.05.004
605,"Mass density, kg/m3",1059.12,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.8125,10.1016/j.jct.2006.05.004
606,"Mass density, kg/m3",978.87,"['methyl butanoate', '1,6-dibromohexane']",methyl butanoate,Mole fraction,0.9056,10.1016/j.jct.2006.05.004
607,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0093,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.0457,10.1016/j.jct.2006.05.004
608,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0151,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.1054,10.1016/j.jct.2006.05.004
609,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0121,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.1756,10.1016/j.jct.2006.05.004
610,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0032,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.2495,10.1016/j.jct.2006.05.004
611,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0247,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.3112,10.1016/j.jct.2006.05.004
612,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0428,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.3523,10.1016/j.jct.2006.05.004
613,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0588,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.3893,10.1016/j.jct.2006.05.004
614,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0768,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.4631,10.1016/j.jct.2006.05.004
615,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0861,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.5105,10.1016/j.jct.2006.05.004
616,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0906,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.5845,10.1016/j.jct.2006.05.004
617,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0827,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.6874,10.1016/j.jct.2006.05.004
618,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0624,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.7978,10.1016/j.jct.2006.05.004
619,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0337,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.9098,10.1016/j.jct.2006.05.004
620,"Mass density, kg/m3",2086.33,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.0413,10.1016/j.jct.2006.05.004
621,"Mass density, kg/m3",2009.4,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.0834,10.1016/j.jct.2006.05.004
622,"Mass density, kg/m3",1934.54,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.1257,10.1016/j.jct.2006.05.004
623,"Mass density, kg/m3",1857.45,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.1717,10.1016/j.jct.2006.05.004
624,"Mass density, kg/m3",1776.23,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.2221,10.1016/j.jct.2006.05.004
625,"Mass density, kg/m3",1711.22,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.2644,10.1016/j.jct.2006.05.004
626,"Mass density, kg/m3",1640.62,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.3124,10.1016/j.jct.2006.05.004
627,"Mass density, kg/m3",1557.38,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.3717,10.1016/j.jct.2006.05.004
628,"Mass density, kg/m3",1414.72,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.4812,10.1016/j.jct.2006.05.004
629,"Mass density, kg/m3",1335.17,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.5471,10.1016/j.jct.2006.05.004
630,"Mass density, kg/m3",1258.34,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.6142,10.1016/j.jct.2006.05.004
631,"Mass density, kg/m3",1184.61,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.6822,10.1016/j.jct.2006.05.004
632,"Mass density, kg/m3",1109.85,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.755,10.1016/j.jct.2006.05.004
633,"Mass density, kg/m3",1033.97,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.833,10.1016/j.jct.2006.05.004
634,"Mass density, kg/m3",963.97,"['1,2-dibromoethane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.9091,10.1016/j.jct.2006.05.004
635,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0239,"['1,3-dibromopropane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.0492,10.1016/j.jct.2006.05.004
636,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0387,"['1,3-dibromopropane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.1163,10.1016/j.jct.2006.05.004
637,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0407,"['1,3-dibromopropane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.1938,10.1016/j.jct.2006.05.004
638,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0321,"['1,3-dibromopropane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.2736,10.1016/j.jct.2006.05.004
639,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0176,"['1,3-dibromopropane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.338,10.1016/j.jct.2006.05.004
640,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0099,"['1,3-dibromopropane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.41,10.1016/j.jct.2006.05.004
641,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0311,"['1,3-dibromopropane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.4582,10.1016/j.jct.2006.05.004
642,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.047,"['1,3-dibromopropane', 'methyl pentanoate']",methyl pentanoate,Mole fraction,0.4998,10.1016/j.jct.2006.05.004
